id,timestamp,main_category,sub_category,product_name,brand,price,store_skuId,store_storeId,store_storeName,store_quantity,store_availabilityInfo,store_clickNcollect1h
8649307.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,"E-Mountainbike E-ST 500 Damen 27,5 Zoll lila Brose Drive C Alu 420Wh",ROCKRIDER,1489.99,4335090,0070027300273,Herne,0,noStock,False
8649307.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,"E-Mountainbike E-ST 500 Damen 27,5 Zoll lila Brose Drive C Alu 420Wh",ROCKRIDER,1489.99,4335089,0070027300273,Herne,0,noStock,False
8649307.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,"E-Mountainbike E-ST 500 Damen 27,5 Zoll lila Brose Drive C Alu 420Wh",ROCKRIDER,1489.99,4335088,0070027300273,Herne,0,noStock,False
8655166.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 100 schwarz,RIVERSIDE,179.99,4359309,0070027300273,Herne,0,noStock,False
8655166.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 100 schwarz,RIVERSIDE,179.99,4359310,0070027300273,Herne,0,noStock,False
8773290.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Reiserad 29 Zoll Riverside Touring 920 Reifen Vittoria Terreno,RIVERSIDE,1539.99,4712638,0070027300273,Herne,0,noStock,False
8773290.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Reiserad 29 Zoll Riverside Touring 920 Reifen Vittoria Terreno,RIVERSIDE,1539.99,4712639,0070027300273,Herne,0,noStock,False
8773290.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Reiserad 29 Zoll Riverside Touring 920 Reifen Vittoria Terreno,RIVERSIDE,1539.99,4712640,0070027300273,Herne,0,noStock,False
8773290.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Reiserad 29 Zoll Riverside Touring 920 Reifen Vittoria Terreno,RIVERSIDE,1539.99,4712641,0070027300273,Herne,0,noStock,False
8654920.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,"E-Mountainbike E-ST 500 27,5 Zoll Hardtail schwarz",ROCKRIDER,1489.99,4358546,0070027300273,Herne,0,noStock,False
8654920.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,"E-Mountainbike E-ST 500 27,5 Zoll Hardtail schwarz",ROCKRIDER,1489.99,4358545,0070027300273,Herne,1,inStock,True
8654920.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,"E-Mountainbike E-ST 500 27,5 Zoll Hardtail schwarz",ROCKRIDER,1489.99,4358544,0070027300273,Herne,0,noStock,False
8654920.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,"E-Mountainbike E-ST 500 27,5 Zoll Hardtail schwarz",ROCKRIDER,1489.99,4358547,0070027300273,Herne,1,inStock,True
8577925.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 500 nachtblau,RIVERSIDE,349.99,2978745,0070027300273,Herne,0,noStock,False
8577925.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 500 nachtblau,RIVERSIDE,349.99,2978744,0070027300273,Herne,0,noStock,False
8577925.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 500 nachtblau,RIVERSIDE,349.99,2978743,0070027300273,Herne,3,inStock,True
8577925.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 500 nachtblau,RIVERSIDE,349.99,2978746,0070027300273,Herne,0,noStock,False
8577925.0,2024-05-09 00:41:54.563027,fahrrad-welt,fahrrad_sale,Cross Bike 28 Zoll Riverside 500 nachtblau,RIVERSIDE,349.99,4010122,0070027300273,Herne,0,noStock,False
