id,gender,category,product_name,brand,timestamp,price,store_aboveThreshold,store_address,store_availabilityInfo,store_clickNcollect1h,store_favoriteStore,store_latitude,store_longitude,store_quantity,store_storeId,store_storeName
8540394,herren,outdoor-jacken,3-in-1-Jacke Herren wasserdicht bis -10 °C - Travel 500 schwarz,FORCLAZ,2024-04-27 21:18:44.515445,"129,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8540394,herren,outdoor-jacken,3-in-1-Jacke Herren wasserdicht bis -10 °C - Travel 500 schwarz,FORCLAZ,2024-04-27 21:18:45.351727,"129,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8540394,herren,outdoor-jacken,3-in-1-Jacke Herren wasserdicht bis -10 °C - Travel 500 schwarz,FORCLAZ,2024-04-27 21:18:46.141531,"129,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8540394,herren,outdoor-jacken,3-in-1-Jacke Herren wasserdicht bis -10 °C - Travel 500 schwarz,FORCLAZ,2024-04-27 21:18:47.028568,"129,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8540394,herren,outdoor-jacken,3-in-1-Jacke Herren wasserdicht bis -10 °C - Travel 500 schwarz,FORCLAZ,2024-04-27 21:18:47.819004,"129,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8540394,herren,outdoor-jacken,3-in-1-Jacke Herren wasserdicht bis -10 °C - Travel 500 schwarz,FORCLAZ,2024-04-27 21:18:48.579251,"129,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8810605,herren,outdoor-jacken,Softshelljacke Segeln Herren winddicht - Sailing 900,TRIBORD,2024-04-27 21:18:49.356506,"44,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8810605,herren,outdoor-jacken,Softshelljacke Segeln Herren winddicht - Sailing 900,TRIBORD,2024-04-27 21:18:50.163206,"44,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8810605,herren,outdoor-jacken,Softshelljacke Segeln Herren winddicht - Sailing 900,TRIBORD,2024-04-27 21:18:50.986046,"44,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8810605,herren,outdoor-jacken,Softshelljacke Segeln Herren winddicht - Sailing 900,TRIBORD,2024-04-27 21:18:51.773637,"44,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8810605,herren,outdoor-jacken,Softshelljacke Segeln Herren winddicht - Sailing 900,TRIBORD,2024-04-27 21:18:52.553108,"44,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8810605,herren,outdoor-jacken,Softshelljacke Segeln Herren winddicht - Sailing 900,TRIBORD,2024-04-27 21:18:53.429527,"44,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
